txn_id,customer,error_type,error_msg,timestamp
T84838,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T84855,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T84858,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T84862,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T84864,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T84875,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T84878,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T84880,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T84881,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T84890,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T84891,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T84905,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T84914,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T84918,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T84936,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T84940,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T84944,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T84949,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T84954,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T84957,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T84965,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T84968,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T84971,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T84985,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85006,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85010,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85015,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85018,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85025,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85028,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85035,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85042,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85043,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85047,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85051,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85063,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85064,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85065,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85070,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85079,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85080,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85097,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85099,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85104,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85111,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85120,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85122,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85128,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85140,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85144,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85150,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85170,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85175,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85183,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85184,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85186,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85187,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85190,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85191,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85202,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85214,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85220,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85224,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85225,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85226,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85228,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85229,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85231,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85238,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85260,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85264,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85266,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85279,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85287,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85288,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85290,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85299,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85301,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85305,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85306,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85309,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85310,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85315,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85320,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85322,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85341,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85358,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85359,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85362,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85365,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85376,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85380,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85383,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85384,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85386,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85389,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85391,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85395,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85405,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85414,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85416,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85419,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85420,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85421,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85451,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85456,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85460,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85478,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85481,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85482,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85484,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85487,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85495,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85507,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85509,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85514,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85531,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85533,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85534,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85536,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85545,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85553,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85554,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85555,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85556,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85557,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85564,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85570,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85573,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85582,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85587,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85596,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85607,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85609,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85610,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85616,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85619,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85623,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85627,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85631,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85637,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85639,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85644,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85652,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85655,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85658,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85659,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85662,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85667,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85676,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85686,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85689,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85691,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85695,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85696,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85706,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85707,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85717,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85718,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85719,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85721,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85725,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85727,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85734,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85737,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85739,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85740,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85743,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85749,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85754,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85756,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85759,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85760,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85761,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85762,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85773,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85775,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85784,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85789,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85794,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85800,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85802,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85805,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85824,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85828,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85830,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85831,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85833,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85834,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85835,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85837,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85838,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85840,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85843,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85845,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85847,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85849,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85852,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85853,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85857,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85864,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85868,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85870,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85874,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85879,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85880,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85892,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85895,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85910,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85925,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85935,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85941,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85945,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85953,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85954,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85963,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85967,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85969,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T85970,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85973,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85975,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T85992,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86000,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T86001,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T86002,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86004,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86011,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T86018,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86022,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T86034,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86037,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T86039,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86042,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86045,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T86048,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T86050,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86056,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86061,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86065,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T86073,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T86074,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T86077,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86078,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T86085,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T86091,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86092,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T86104,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86111,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86113,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T86115,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86121,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T86122,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86126,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T86129,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86132,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86135,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86143,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86145,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T86146,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T86157,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T86160,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86161,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T86165,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86169,Eve,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86176,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86180,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T86186,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86187,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86193,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86195,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T86206,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T86207,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86210,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86216,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T86220,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86225,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T86228,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86231,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86232,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T86236,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86240,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86251,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T86252,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T86253,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T86254,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86257,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T86259,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86266,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T86274,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T86277,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T86279,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T86285,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T86291,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86292,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86294,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T86299,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T86302,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86304,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86305,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T86324,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86325,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86338,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86341,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86343,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T86345,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86348,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T86355,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T86356,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T86357,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86359,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86364,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86366,Frank,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86372,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86376,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86378,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86379,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T86380,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86382,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T86386,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T86388,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T86390,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T86404,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T86406,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T86407,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86417,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T86421,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T86424,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86425,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86427,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T86431,Charlie,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T86434,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T86435,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86436,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T86445,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86447,Frank,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T86448,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86451,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86454,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86456,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86458,Alice,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T86460,David,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T86461,Eve,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T86463,Bob,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86479,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86480,Charlie,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86484,Bob,InvalidAmount,could not convert string to float: 'INVALID',2026-03-13 21:57:57
T86485,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86489,Alice,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
T86493,David,NegativeAmount,NegativeAmount,2026-03-13 21:57:57
